Gene_name,GSM4089641,GSM4089642,GSM4089643,GSM4089647,GSM4089648,GSM4089649
NEUROD1,3.94557025,3.933667052,3.652383237,2.595634939,2.594383729,2.631891204
SPEN,1.914132033,2.177685029,2.693990907,1.946064559,1.119528825,2.624004946
SPEN,5.309467259,5.147506155,4.909216268,4.66949171,4.947493173,4.513459163
ZNF451,8.585931486,8.630409112,8.180262258,9.345201192,8.25245256,7.874071502
RPP30,6.279311565,5.807001934,5.91518385,7.516054556,8.207692789,8.498669731
RPP30,1.86669042,-2.649819615,-0.732965262,4.076901088,2.895868729,2.951024482
RPP30,2.568739898,3.692639212,4.632384557,5.461181464,4.697112136,4.941237801
LOC284926,6.024634392,5.422966274,6.124714815,6.641712195,5.791686463,5.86234228
,3.46667932,4.056332075,1.682636217,2.684190366,2.723488664,2.703754107
KDM6B,5.377828262,5.530841714,6.8946359,2.463543991,5.350242631,4.707607613
KDM6B,4.778981242,3.715640822,6.352733811,2.577317638,4.484524861,2.505171943
HIF3A,-0.134445368,2.601185422,2.742038558,-0.560625799,1.99658037,0.518565352
LINC00528,3.279199372,3.704783453,2.441621581,0.050341486,2.533827444,1.655617443
,0.384105081,2.836261472,5.706964235,3.949889727,3.357889767,5.091115869
,4.537047519,4.88139054,4.97471285,3.265898917,3.732876979,3.82921025
RP11-16P6.1,2.313913343,-0.553019692,3.813175773,3.158774876,1.615279743,2.343092243
RP11-16P6.1,3.315486529,4.806571532,4.715986693,4.246316871,2.773633497,3.094178631
HNRNPM,5.225837891,4.515838583,2.015975629,3.445355919,1.584582541,1.350106818
C4orf27,4.632454358,4.646030135,4.597829098,3.609081201,3.48483417,3.955796349
RPAIN,5.731161514,6.085751809,5.127653913,7.05516311,5.042740631,5.566809067
,4.019346089,4.597018602,4.230564257,2.719303934,3.209124238,2.371023503
HEMK1,3.596780134,1.767286133,2.454702328,3.470823163,0.425029548,2.482205508
UNC13C,-0.416386569,-0.88379496,3.299040931,0.579904211,-1.788494321,1.044401114
UNC13C,4.149137401,4.288749824,3.806746801,-1.125660993,-0.582419109,0.86343104
HOMER2,6.354538553,6.449313751,6.391002941,4.667988604,3.170766328,2.933678382
LINC00290,-1.292001751,2.892247235,-0.279162954,0.697257844,1.140929133,1.052151538
LOC389906,5.166100803,3.934695766,5.769766451,5.312708733,5.419242232,5.465047186
RP11-480A16.1,6.481712262,6.782408565,6.11703421,5.999871504,4.583133929,5.587680021
,5.661111098,5.634247654,5.476728385,4.602658784,4.087394948,5.533566463
,3.785477317,5.148234545,4.739858901,3.511088466,3.316865462,3.750059763
,1.810369065,3.771346844,5.257983656,3.130009952,3.184408846,4.154283454
,5.388926543,6.130022724,5.835972062,4.425593578,5.700367582,5.482018947
DKFZp451A211 /// LOC101928841,2.474189408,2.145892621,3.30059527,1.262445185,2.964696198,1.816571037
DKFZp451A211 /// LOC101928841,5.516491133,4.680667547,5.139195239,4.691947261,4.915382265,4.701476976
TNPO1,1.118160353,1.408456446,3.073460371,3.330027689,2.248197804,0.514016185
LINC01260,3.627361699,4.51369286,2.554495534,2.973839003,3.017759818,3.487139011
NAP1L1,7.733049227,6.323328632,6.419555745,7.733916936,7.609429941,7.726844838
RAB11B-AS1,3.093935336,0.823798264,4.746017102,0.439623138,3.035982779,4.267213665
RAB11B-AS1,5.023654567,5.129386063,5.886769608,4.896702946,5.643633998,5.894548597
,3.625106803,-0.345445309,0.861685454,2.446589732,2.446801439,3.412226015
,6.968286632,7.663088396,7.001284328,6.570881835,5.362287524,5.591616591
DIP2A,3.567082971,2.914889763,2.694797751,3.945298682,3.781401682,4.248345075
RASGRF2,6.503944964,7.01189812,6.848485236,1.591507087,1.93091518,1.39004029
LOC642533,6.078370732,5.956637518,6.702976076,5.084634085,5.573186663,6.105185671
FBF1,1.748946344,1.223274257,1.995578585,1.524138919,1.912147804,0.579102893
TEX36-AS1,-0.602435773,-0.738368094,0.084037044,2.459922052,-1.061917498,0.393965276
B3GNT5,3.661190926,3.632652107,4.459411945,3.109636367,5.044332913,4.11318373
MYLK4,5.56720469,5.399817085,5.57038703,4.269526931,1.357253582,2.097135438
,7.427874307,7.754860785,7.805685841,6.932840719,6.373648211,6.550831421
DHX30,3.539481442,4.343528634,4.767209846,3.532952752,1.654779217,3.956967345
LOC100131170,2.187508064,2.699147373,3.859631688,1.132550522,2.956487909,0.314510921
RP11-16N11.2,-0.044563691,3.316748188,4.430599741,-0.445240245,1.986254369,3.083279756
RP11-16N11.2,4.944600799,4.985309151,4.308266211,2.881850572,3.358607249,2.511708384
ARVCF,6.1243757,5.872649027,6.772980914,3.921560105,3.851868949,4.734265229
ITFG1,10.98289378,11.07424183,10.19522455,10.54305116,10.23694698,10.85117903
,3.531431369,4.504283512,4.636137357,2.958898341,-0.936635121,2.532541389
SNAI3-AS1,1.0766275,3.921255411,3.805416287,3.132603163,2.865734755,0.338555628
GPR37L1,4.408854493,5.007693361,4.937363226,3.411331328,3.483867359,2.317706369
ESRRB,0.774873487,3.522093424,3.084550752,2.753230123,-0.86691526,2.680918418
FAM154B,2.154537845,3.996858721,0.583759754,-1.499866942,-2.73038271,-1.746412446
,-1.324635687,-0.543181237,1.861903768,2.318380478,1.24840732,-0.313107785
,4.568068597,4.548504442,3.884890923,4.864691309,2.831889399,4.18922364
AF086294 /// RP11-485M7.3,3.980336114,1.740111565,0.915865041,3.478945927,2.626333997,3.386424705
IGSF3,5.784922702,5.897005605,6.434671591,5.227606317,5.017850662,5.239875347
IGSF3,1.921820947,5.395700352,3.976629419,4.051084926,1.607768235,3.259415619
LOC100505727,5.955449979,3.776840943,5.357407728,4.156121514,4.979517799,4.758393796
LOC100505727,0.292145645,3.570754355,3.773067977,3.45155402,0.336557617,3.414595606
MROH2A,2.695214369,-0.972690219,-1.009623059,1.955431845,0.057692867,-0.701634945
MROH2A,1.626443809,2.311046752,0.516327865,1.686639467,1.825765279,2.180459796
,2.129335777,2.460383483,-0.29061407,0.291898196,-2.030471878,2.348218253
,3.814550423,2.129154405,4.722826653,2.262514341,1.185454288,1.622349409
,3.304481837,1.654724234,1.820174877,-1.837918897,2.367262021,3.582531918
,0.14768442,1.603416267,2.266513714,-0.50033828,0.544960107,-0.018256923
MTSS1L,2.806614836,-0.004195681,1.431328775,3.138175532,3.578431568,2.842220589
TAF8,4.758244538,5.039638512,5.29668499,5.17570822,5.394301481,4.964929956
TAF8,5.740798068,5.327680179,5.375866571,5.532687873,5.723659579,5.168625991
LINC00847,4.961021308,5.323827595,5.747051663,4.330300241,2.175358526,4.225945831
ANKRD65,5.482670839,6.215540765,5.759326305,0.819194019,1.257330511,3.672889193
ANKRD65,4.389098686,5.786632952,5.18677785,4.579174113,3.443328163,1.063744522
ANKRD36BP2,5.410649775,6.186890733,5.43226795,4.585972034,3.39759763,4.177032774
CTB-167B5.2,5.76671441,6.055835543,6.245742835,1.33175107,0.179663911,2.879711647
EMC1,4.235612191,3.19180108,4.633059154,1.63942204,3.818850561,3.420320701
ZNF555,3.792074462,3.240964541,4.036661573,4.037891732,2.840386691,3.483286961
ZNF555,5.568947184,5.9502281,6.158181486,5.326939958,4.338923531,4.969721504
LOC100507516,5.806855045,6.124121312,5.804551827,4.146345668,5.206197783,4.90432031
,2.292528519,3.257476853,5.227991308,3.449468934,0.89833994,2.567569784
HSPA4L,3.190840807,3.482448196,4.205361231,4.289170496,3.953507375,3.862500985
RP4-798A10.7,4.016300191,3.011397237,5.388000059,4.150624661,3.504912715,4.235964426
RGS9BP,2.890800756,4.545727488,1.64268309,3.862282761,0.871433644,1.361375354
C10orf90,3.861578269,4.259408086,4.238649308,4.312512707,2.434769655,3.099783315
RNASET2,4.159282032,5.16428749,2.978827128,3.760039933,3.949366842,4.213215061
SRGAP2,1.175952476,2.049163733,2.441634859,3.174126737,2.543216226,0.576115756
SRGAP2,3.317814884,4.825098709,4.918648606,1.996724975,0.655828068,3.038887392
ZNF814,-1.228959586,3.491237415,1.42098356,2.428691808,2.282279661,0.393635856
,4.895574071,5.082059602,5.435138501,3.806396242,4.106457204,4.653300828
LINC00408,1.836360454,1.809122171,2.567158438,1.222118283,0.449281392,0.861526659
LINC00408,-2.783240952,-0.614063211,-0.037504281,2.186240646,1.285727713,0.093140963
CLEC2B,5.768859189,4.883249343,4.935582325,0.241766979,5.225664399,5.343500209
,2.75443218,3.853177289,2.883751787,-2.40441232,0.277080177,2.76336058
,3.513768646,4.136716384,4.300716792,2.658780449,3.668243959,3.149527651
,3.829149348,4.133341581,3.848647976,2.942197312,3.488849165,3.290621979
BTG3,3.822883076,5.262797694,3.021943376,0.189135063,2.43684677,3.355692898
BC042372 /// RP11-45P15.4,4.022802775,4.778602845,4.21248374,3.297360186,1.379792833,2.806507605
RP11-757F18.5,-0.799904998,-0.856175601,0.392647144,-2.801269503,-1.333483347,-1.478358231
RP11-757F18.5,3.544856275,3.244415215,4.1129086,5.344871096,4.566955156,4.157399488
SEPT7P9,3.710988222,4.580519379,4.467612071,3.08707411,3.420428504,2.364412747
LOC155060 /// ZNF783,4.192257302,3.330888203,1.215175351,3.064770783,1.652743461,4.39330636
,3.064329322,4.477729129,4.568500357,3.794603015,2.779787106,0.273336847
VCPIP1,3.572065036,4.968855685,5.029426382,3.659547856,4.241794431,4.293966334
VCPIP1,6.801650165,6.604010518,6.817149955,6.712141772,6.542714625,6.64070479
RP11-235E17.4,3.945720058,5.343063098,5.019968726,3.475525927,1.252058332,4.38321352
URI1,4.411304208,4.145212784,3.622204137,3.266251333,3.241506159,3.350723534
KIF6,5.268535451,5.181090621,5.61843249,3.996795464,4.015087168,4.174110754
KIF6,4.739167629,4.825241208,5.218339459,3.434428071,3.225600394,3.191640026
LOC101927468 /// LOC101929257 /// LOC102724558,4.493237419,5.10846173,4.62059814,2.770651473,2.888708186,1.032390059
ZNF391,5.045145874,4.741601811,4.522105981,4.577694682,3.692672685,3.904185412
,-0.242993827,3.601601443,3.250199108,2.424559354,-2.759727196,2.000681512
,5.150238771,5.640725032,4.525342272,0.862471229,3.120892684,0.555600225
AX748267,3.983066563,4.416731671,4.595020215,1.557027706,2.18161464,3.146985883
LOC100310756,6.318634995,6.942913244,6.963936452,5.62673699,6.592938354,6.656896746
LOC375196,4.684532638,5.524123243,5.736883539,2.738999082,2.576981599,-0.068248875
LOC100506271,0.460176382,1.425330391,1.534465062,1.556973772,0.405720127,1.893583549
EIF1B-AS1,4.024496991,5.896623033,5.823820678,4.311909942,4.118077273,5.20533777
EIF1B-AS1,4.971258435,5.836472053,5.823512458,2.167303328,4.415089345,4.582134453
,4.226500823,4.169484111,2.91481133,0.922814383,3.416988326,3.332937028
,2.605572559,2.719430989,4.26171885,-1.312613174,-0.095943716,2.289202964
LOC400756,4.665694059,4.573956141,3.669072133,3.579457748,3.47153866,3.89633967
AF086125 /// RP11-61A14.1,1.219029085,3.820301522,2.591140819,2.700191109,0.337300058,0.445652554
LOC645513,-0.99585101,-1.139642606,0.570492076,-0.950112776,-1.185894245,-1.891032683
,3.834215672,2.187584074,2.058984864,2.143298716,1.677783337,1.692761943
,0.490888412,0.689066521,0.504315297,2.567988312,1.798208155,3.283781051
LOC101928818 /// PWRN1,3.509594508,1.910429511,2.057360155,2.38270045,2.079763802,1.755186697
LOC101928818 /// PWRN1,0.129599551,-0.535120571,-0.273290829,0.01675303,-1.987485674,-0.096603801
C20orf202,2.668441403,2.248416428,4.019461742,3.842938617,3.609128492,3.29495887
C20orf202,2.943206833,4.341138947,5.592259681,2.006610409,1.796298719,4.439629786
MYRFL,0.920499113,3.194690676,1.950375093,1.563763398,2.461353058,-1.044330101
MYT1,4.187134291,4.529364958,5.311622996,3.609920399,3.34833158,2.708284369
LOC101928896,3.236097641,5.307694452,4.301529118,0.446700882,1.089416794,2.846049959
LOC101928896,0.756698817,-0.318903412,3.044988562,-1.762548863,0.826648138,0.476340208
RP11-480I12.10,3.838679535,5.303751529,5.139084703,3.464602926,3.981478234,2.813850952
PAPD4,6.522768255,6.443807196,6.225930411,5.499520646,4.864295117,5.061849626
,4.475422164,5.005130468,5.386828187,3.709422987,3.573253327,3.832636888
,3.76037,5.347158923,5.053133064,3.32645106,3.284579278,3.836065508
FGFR1OP2,-0.428911551,-0.214089604,1.729039334,1.46177475,1.703973319,1.558159857
FGFR1OP2,8.10827876,7.901265154,7.262113643,8.0787219,8.224445512,8.522840428
PPA2,2.4731193,3.625188649,4.220337695,4.489722748,3.538004193,4.07513896
PPA2,5.471275268,3.892857276,4.784498748,7.390624698,7.159911691,6.806388508
,-0.533651658,0.156979014,0.979403473,-0.086570179,-1.542655765,-0.124344163
SMIM21,0.962215841,-1.050185706,-0.912892954,1.472914018,-0.76191265,-1.204116711
LOC100506016,0.328514808,-0.356319253,-0.153895868,2.544609026,-1.096474228,-0.186166693
POM121L12,4.748536371,4.52483473,6.380144135,4.676318191,2.500564983,4.180370679
POM121L12,4.773722103,4.449066085,3.77616717,2.261801577,2.879774371,1.962426865
FXYD2,3.563963471,4.339529368,4.842858183,3.499947908,2.617319643,3.086710747
,5.557247712,5.683558915,6.679578622,5.183002094,4.989974584,5.728385853
,3.113867159,4.275379596,4.322519479,0.317176698,3.075814982,0.572268812
C12orf76,4.335183092,6.198916449,5.986906919,3.728312379,3.245746637,3.977866042
SIM1,0.350270924,2.713170103,-1.228090764,-2.169991367,-0.162319897,-1.90244853
LOC100287015,4.432792419,4.78869093,3.525880949,3.640829127,0.558865163,-1.200160036
LINC00899,4.440148263,2.044551496,2.445027431,2.582787201,0.538031517,2.297364588
AF520793,5.082417326,5.654968204,5.827290617,4.660768927,3.734644596,3.447539525
PRRT3,5.997278857,6.920126533,5.966898769,3.599496334,4.618749617,5.557112894
C1orf86,2.123517218,2.571752037,3.913042577,0.332851122,3.271739401,2.790790801
C2orf71,3.673805143,0.935784082,1.843569864,0.343350966,-0.013490036,0.466726298
RP11-389C8.2,7.231586009,7.411460143,6.693291797,-0.83438515,-0.757167047,1.727140644
LOC284889,4.328175844,5.068816964,3.717166421,4.062009429,2.471858567,4.27657855
CAND1,3.054245926,-0.230712343,2.040064791,1.18954627,-0.981038301,1.935482378
TRIM44,0.805688678,4.472981583,1.993942408,4.115640899,2.366448117,0.160016608
STOML1,3.105815503,3.261858732,2.804156841,3.375428733,1.51247469,1.851087373
MESDC1,5.857704867,6.485993489,6.600299492,4.345687326,4.387700288,4.763438133
,4.528471302,5.182434083,2.372952098,4.586530579,1.265706926,4.114974961
CELF2,2.029597766,1.77195317,1.178000685,-1.374890391,2.724231153,2.826863685
FILIP1,4.003251414,4.047599459,5.197511592,-1.019506677,-0.955225409,2.043404003
,1.480518476,2.516597656,2.182177411,1.099988609,1.361751519,1.744634739
PCDH10,4.08726764,4.402469792,4.543000877,-0.148951017,-1.084841683,2.750235601
PCDH10,5.635911071,5.978243688,5.010650062,-2.974625284,2.447835712,0.084445304
,7.9559114,7.319952053,6.837224237,0.451298166,4.353979554,5.801606195
,5.231624407,5.443759134,5.282891966,3.984817174,2.854484444,4.268928383
BC042382 /// RP11-408H20.3,4.172175453,1.890279358,3.911423149,2.224077329,2.166567633,0.733814194
BC042382 /// RP11-408H20.3,2.149844651,1.306530569,-0.179519559,0.653408607,2.089284578,2.680706924
LOC101928747 /// RBMX /// SNORD61,3.037533337,-0.102886615,4.734519958,2.798834398,-0.674148498,0.873002069
,5.010958822,0.216696975,5.3595036,3.885379129,2.670874319,2.170620533
,4.874580595,5.277505009,5.954559265,4.465680673,3.378275779,3.926919792
MAPK12,1.905847631,1.570210316,2.3216655,1.6533444,0.842439857,2.215215742
MAPK12,6.682264276,7.371907298,7.142188765,5.365129093,5.546767929,4.807318854
LOC150051,1.466966384,0.721757618,1.288594808,-0.874867357,0.463789837,0.293240983
,5.029934293,5.130057742,6.04665912,5.054496875,4.848818207,4.76258269
COTL1,5.622136768,5.589391981,3.855282125,5.435958563,4.939569812,5.259878819
,3.688739868,3.825510899,4.43788687,2.792353549,2.335105897,-1.07180935
HEATR1,-0.402153267,1.208042734,0.868339086,0.35393299,1.737392569,2.601083181
EIF4A2,3.888918553,1.32410204,3.894507369,2.161716806,1.929870514,1.982904159
HCN1,3.084055758,0.789537297,-0.191705571,2.497814163,-2.328239243,0.097570347
,6.131210818,6.496221049,6.465599054,5.162032751,4.243920373,4.327723287
RGL3,0.719963183,2.609499679,2.297056387,3.554036224,0.416980222,-0.276710563
RGL3,3.821240804,2.545066403,3.969564958,2.354711676,2.06241188,1.795642286
ERICH1,1.432537224,3.17065418,4.587701021,1.969192863,3.881292642,4.779186165
ERICH1,-2.186183107,3.19615377,-0.367564255,2.569121621,2.020448863,2.277166492
C6orf89,3.482796665,4.415751907,4.299955278,1.88764614,2.883382302,3.054924863
ANKRD13C,4.097450676,3.222316163,3.016836807,3.918243103,3.321923767,3.02744426
LOC101927531,3.774070145,3.42186959,1.577208857,2.830983385,0.91381428,0.474441235
ADAMTS9-AS2,5.110951995,6.393958414,5.450198397,4.431843559,2.602687286,1.092708099
LY86-AS1,2.29576416,4.093154488,4.129126373,3.612210935,2.344206414,2.2887513
LY86-AS1,2.247960923,-1.440259561,2.69467965,0.772603579,-1.852328603,2.446798793
PHKG2,1.283228401,1.71926231,4.109803497,0.548959353,-1.299364976,-0.853571561
PHKG2,1.346956889,1.447171852,4.899083767,1.4536598,2.46324578,0.919294312
OLIG3,0.645535663,0.066936471,0.683157448,-2.077771699,1.499593353,2.157890964
FAM185A,5.858110334,6.230591154,5.90192882,6.104410051,4.885447464,4.808019439
BC039357 /// RP11-661G16.2,3.200028754,3.642944118,4.982112863,3.285863807,3.301223269,4.315370592
,4.520321665,6.299145729,6.847044814,4.886516006,2.560942344,4.145864912
LMO7,2.2950647,3.819903164,4.147852084,1.982079084,0.088345161,1.256944216
LOC101927424 /// LOC101929800 /// LOC440896,1.471541261,4.537519723,2.307679153,0.894658694,1.825496653,3.900412801
NAA15,0.381028594,1.436364421,1.32968047,0.226052221,-0.921955878,0.315682151
NAA15,4.502120522,5.116572695,5.08517818,2.098369023,3.584685958,3.624030689
,6.357451716,6.748112325,6.283953248,4.65280196,3.634709423,3.185665188
,6.216780773,6.544244257,6.364350058,7.07373456,4.867911286,5.406369997
LOC100507389,3.885222921,2.215284092,4.530064498,3.824095729,-0.337324163,3.987084339
LOC100507389,3.533899689,1.630629128,-0.392101125,-0.712066778,2.664746779,2.556961514
CNPY3,2.501097699,0.754066535,2.89707775,3.352476059,1.619150038,3.389883399
CTD-2373J6.1,3.592217814,-1.62547572,3.769560185,1.830352691,2.293829531,2.907567542
,1.858096406,3.564987801,2.885449416,-2.370646178,2.647627654,3.090816177
,1.724266084,1.544361735,1.501016147,-0.856671893,2.302555946,0.618248054
,0.027691953,1.637563879,1.363283236,-0.740080366,-0.75694517,-0.010237534
,3.244413692,3.267134245,1.838923538,1.525647964,2.344785897,0.171053068
,1.116644219,4.675313497,2.577315221,0.705915992,2.568180503,0.558777019
AK054708 /// RP11-547D24.1,2.260052763,2.917030686,3.181231385,0.176795082,2.21320106,4.34673001
AK054708 /// RP11-547D24.1,0.43772844,1.273354752,1.472009393,0.879015617,-1.14186937,0.933149587
,1.382041903,4.201280985,3.943977571,2.398101325,1.59708775,3.038666194
ZNRF2P1,2.356915671,-0.844603066,1.062598386,-1.383465388,-2.164949081,2.57844123
LOC374890,3.763645276,2.215364866,2.750197004,3.563451034,1.645867635,4.477457151
LINC00879,-0.17018453,2.076726682,1.227470006,-0.944090812,-0.94311964,-0.903095893
AF086184,4.930969096,4.098705885,5.298266066,2.829090474,3.756361504,2.885654403
KRTAP19-1,3.43865215,2.202242174,3.988766475,1.355258761,1.902741214,2.57203107
KY,1.878250576,2.509445027,1.013390793,1.074094354,-0.152652452,2.516012625
,4.935440889,3.775450942,6.647501599,4.420212891,3.760731921,4.012220025
