Gene_name,GSM1342279,GSM1342280,GSM1342281,GSM1342282,GSM1342283
,0.29888105,0.3626647,0.11412096,0.08423185,-0.023691654
,-0.009716988,-0.10871458,-0.41058016,-0.0948925,0.21388388
,-0.18708754,-0.1484499,-0.11630058,-0.1642518,-0.19700623
,0.16109657,-0.03540802,-0.12303543,0.07802534,-0.092514515
,0.049796104,-0.031305313,-0.056427002,0.10901165,-0.065935135
,-0.14899492,-0.032198906,0.040917873,-0.07578659,-0.012090683
,-0.28642845,0.04783392,-0.21963501,0.03320694,-0.17667627
,0.067355156,0.22739267,-0.06327677,-0.11667919,-0.020885468
,0.31084108,0.11061573,0.11436176,0.21895361,-0.040240765
,0.40529442,0.11964226,0.061967373,0.011444569,0.16094875
,0.033791542,0.28439093,-0.1940198,-0.09944105,-0.15207052
,0.10239744,0.014640331,0.09241724,-0.1575675,-0.14281797
,0.30482674,0.08105135,0.021220207,0.014090538,-0.063387394
,0.11930084,-0.014163494,-0.24257469,-0.21434212,-0.15166903
,0.022245884,-0.19043684,0.01684761,0.12441826,0.042655945
,0.19474697,0.045065403,-0.15592098,0.014319897,0.18205833
,0.15279722,0.11132574,-0.1282463,-0.057353497,-0.032772064
,0.16660452,-0.06419182,-0.1403737,-0.06548309,-0.12650394
,-0.01385355,0.040883064,0.2518859,-0.19120216,0.018451214
,0.09856558,0.1550107,-0.16783237,-0.003245354,-0.025740623
,-0.30876064,-0.31411648,0.17643976,0.27459717,-0.2143321
,0.068558216,0.14739895,-0.15786314,-0.014153957,0.1729536
,0.11487293,0.30823946,0.07671976,0.010697365,0.04093218
,-0.09542084,0.3424821,-0.05090189,0.036061764,0.1761837
,0.09998512,0.6660528,0.031563282,-0.12605476,-0.11073208
,0.062340736,0.19934988,-0.1799488,-0.16734219,0.07819557
,-0.23730278,-0.061854362,0.16563797,-0.24414396,0.034030914
,0.08726549,0.041281223,0.22852612,-0.16652107,-0.10798788
,-0.0759511,-0.015188694,0.17567301,0.030986786,-0.019156456
,0.28124952,0.07869816,0.058376312,0.089001656,0.028690338
,-0.28407955,0.24422455,-0.17901278,0.049565315,0.11401272
,-0.08117771,0.24278784,-0.27872896,-0.36930847,0.098587036
,-0.021111012,0.050237656,0.009415627,-0.10174084,0.001497269
,-0.09507847,-0.041321754,0.1099267,-0.047240257,0.09468651
,0.028628826,-0.14533329,0.20338964,-0.14033937,-0.16495848
,0.05596733,-0.1343646,0.13011885,0.18109655,-0.051146984
,-0.19223785,0.28596354,0.000441,-0.059068203,-0.02684164
,0.062903404,-0.030111313,0.0519104,0.07484913,-0.0824852
,0.09121132,0.15752316,-0.16544294,-0.058230877,0.053995132
,0.22737885,-0.3731823,-0.43458223,-0.06756592,-0.008084774
,0.13288593,0.07562399,0.06712484,-0.22521591,-0.09483576
,-0.07034683,0.109405994,0.019936562,-0.22733307,0.057970047
,0.09869385,-0.070653915,-0.15134859,0.054422855,-0.10522175
,0.11472416,0.12222242,-0.03417015,-0.06932783,0.0488472
,0.059292793,0.14552164,0.090662,0.034474373,0.036016464
,-0.079544544,-0.011662483,-0.12427521,-0.046089172,-0.083079815
,0.046843052,0.01946497,0.076235294,0.003738403,-0.094195366
,0.31018353,0.013843536,0.07465935,-0.007520676,-0.018262863
,-0.005400181,0.07224989,-0.11162186,-0.009084225,0.14335346
,-0.000665,-0.021440983,0.205904,-0.03981018,-0.03711748
,0.31786585,0.02113676,-0.29703856,-0.34421682,-0.41970634
,-0.003445149,0.06048298,0.06620264,-0.09906483,0.08689213
,0.12073851,-0.17710018,-0.06654453,-0.05079031,0.11102629
,0.11115646,0.18637037,-0.19664192,-0.003346443,0.003470421
,0.06987572,0.17600584,0.076859474,0.1092391,-0.123878956
,0.03897953,0.14117002,-0.2826228,-0.10601139,-0.01483345
,-0.44769478,-0.13234425,-0.6049051,-0.41883898,-0.71061707
,-0.16150904,0.59721375,0.06229925,-0.062069416,0.21715546
,-0.26393127,-0.04988289,-0.045833588,-0.11764431,-0.25361252
,-0.006810665,-0.21782446,-0.074976444,-0.13681078,0.050360203
,0.16007853,-0.110480785,-0.12141609,0.34776497,0.15136766
,0.24024105,0.01659441,-0.13394165,0.04201746,0.08544779
,-0.014155865,0.17775774,-0.013662815,0.073955536,0.14446306
,0.3890853,-0.47724628,0.24935913,-0.059996605,-0.124890804
,0.2279253,-0.1963048,0.030158997,-0.048123837,-0.24467182
,-0.24597454,-0.3897705,-0.26821423,-0.10882616,-0.19396162
,-0.19913769,0.10182333,-0.17199135,-0.24801302,-0.18826675
,0.17573261,0.06884432,0.11411381,0.21535444,-0.15322208
,0.002309322,0.035081863,0.109398365,0.06603289,0.064902306
,0.19461775,-0.14159775,-0.1194849,-0.081113815,-0.0630064
,0.25594997,0.03720236,0.14093351,-0.060122967,-0.124855995
,-0.011535645,-0.107717514,0.03667593,-0.030195713,0.038033485
,0.378716,0.21577692,0.19191122,-0.035727024,-0.007863045
,0.19384193,-0.3138218,-0.050702095,0.2956047,0.031262398
,0.419652,0.19175911,0.23120594,0.3950758,0.20369148
,0.17370653,0.22554779,-0.22689104,0.19532299,-0.057483196
,0.014453411,0.2720561,0.08855724,-0.043785095,0.023138523
,0.26715136,0.112725735,-0.07208347,0.013216019,0.27361584
,0.05808878,0.065103054,0.11178303,0.053889275,0.11145401
,0.24982214,-0.078864574,-0.054398537,0.025292397,0.09138632
,-0.092484474,-0.042390347,-0.04741144,0.08178234,-0.037213802
,0.014803886,-0.036676884,-0.20761919,0.07939243,-0.28331757
,0.0785141,0.5667763,0.12291002,0.16313934,0.30186749
,-0.1938529,0.17252874,0.027701378,0.05661583,-0.18455791
,0.6410775,-0.21927357,-0.04156828,-0.051665783,-0.16295815
,-0.2733059,0.041704178,-0.19192886,0.096521854,0.07923365
,-0.1078949,0.022461891,0.18681479,0.13953638,-0.06519127
,0.31608534,0.13390923,0.16268349,-0.027595997,0.122531414
,0.065666676,0.2666502,0.024763107,0.2167573,-0.15329647
,0.20307016,-0.030979156,0.073253155,0.029707432,0.12561464
,0.16872549,-0.17317486,0.012830257,0.14301205,-0.08613253
,0.044422626,-0.06834221,-0.04414749,0.00693512,0.07077122
,0.13389063,-0.04857874,-0.052859783,0.23162222,0.083519936
,-0.23999643,0.08189058,-0.012499332,0.17478514,0.08434057
,0.1649766,0.24605656,0.2077403,-0.03174734,0.07632589
,0.007191658,0.091208935,-0.07118225,0.01606083,-0.06658363
,0.06444502,0.025639057,0.04896021,0.09576464,0.12371349
,0.14334726,0.28399754,-0.00291872,0.01165247,-0.105075836
,-0.059422016,-0.12490368,-0.25461006,8.82E-05,0.0629406
,-0.06293583,-0.31269932,0.04076624,0.07810879,0.012586117
,0.16056538,0.022351265,-0.040750027,-0.10679817,0.003584862
,0.12754536,0.18177748,-0.03724289,0.0785985,0.06410122
,0.018579006,-0.004151821,0.13893032,-0.120648384,-0.00412941
,0.0787611,0.26553106,0.16310787,0.20534658,0.08442783
,0.53775215,0.4270873,-0.02838564,-0.13535452,0.12229395
,0.08216286,-0.001068592,-0.4523468,-0.15244961,-0.13158989
,0.15387583,0.32564354,0.020562649,-0.057436943,-0.269022
,-0.42732573,-0.12985802,0.20394087,-0.1339097,-0.16180801
,0.18760204,-0.1127491,0.19643354,-0.060020924,0.100437164
,0.069847584,-0.054085255,-0.108170986,-0.014286041,-0.025157928
,-0.03024292,0.006671429,-0.09165239,-0.19591665,-0.15462399
,0.22077179,0.12855625,-0.11017704,-0.11282158,-0.08133125
,-0.059770107,0.10522413,-0.044822693,0.058139324,0.012927055
,-0.25271034,-0.0994401,-0.12838888,-0.10635376,-0.08502674
,-0.20780087,0.13264847,-0.052847862,0.05122614,0.21841049
,0.52802706,0.36544466,0.1440115,-0.025728226,-0.005645752
,-0.42223215,-0.23191404,-0.1147666,-0.13467646,0.010712147
,0.07036829,0.10718393,0.14527512,0.09127855,0.21994686
,-0.11068106,-0.14931536,-0.033579826,0.04776621,-0.0788188
,0.11873484,-0.10798454,0.19344425,-0.26942778,-0.12146187
,-0.026027203,-0.11160612,0.0671587,-0.0995965,0.0677104
,-0.072378635,0.085018635,-0.10218954,-0.17500782,0.14453602
,0.29918528,0.43978596,-0.21058798,0.11712551,-0.17722559
,0.11725378,0.24459457,0.059078217,0.12943554,-0.043819904
,0.2160883,-0.06439209,0.03348732,-0.025123596,-0.15182018
,0.21250248,0.15664577,-0.12563562,0.05619383,-0.11571407
,0.071492195,-0.053225994,-0.049075603,-0.092112064,-0.17266846
,0.32270813,0.27474022,0.08062124,0.017046452,0.081483364
,-0.23024225,0.31719398,-0.20641851,-0.113034725,0.14613676
,-0.051891804,-0.19910145,0.32789898,-0.2024188,-0.26747894
,0.20020962,0.20952415,-0.05858469,0.022231102,0.05768442
,-0.08196545,0.1258192,0.07518959,0.13218546,0.19133234
,-0.08775139,-0.23958302,0.013520718,-0.032433987,-0.26278353
,-0.065063,0.07388258,-0.034812927,-0.20538282,-0.011740208
,0.008724213,0.18554735,0.020688534,-0.052825928,0.19937897
,0.36766577,0.11665201,-0.022202015,-0.11535263,-0.053504467
,0.035273075,0.15032339,-0.09340572,-0.15016365,0.003901959
,0.1019187,0.12311506,0.17919731,0.004531384,0.11307049
,-0.029723167,-0.06712198,0.00855732,-0.28313494,0.18272161
,-0.036713123,0.07329178,0.015231133,-0.10630131,-0.12147045
,-0.15694237,-0.3206029,0.2649827,0.06608772,0.09980154
,-0.18406153,-0.034839153,-0.06981659,0.09812021,-0.06491947
,1.319171,1.4642391,-2.7470884,-3.1393757,-3.2899714
,-0.14318609,-0.28268433,0.18394756,-0.41885185,-0.2043066
,0.06670761,-0.1580596,0.013534546,-0.054077625,0.36992264
,0.09350729,0.031815052,0.20759678,-0.35797787,-0.11625481
,-0.091581345,-0.17164421,0.07733774,0.09021425,0.39135075
,0.11282921,-0.17410135,-0.25240326,-0.003903389,-0.116765976
,0.0480237,0.37023354,0.12401867,0.12218046,-0.07242155
,-0.013210297,-0.08513403,0.10282898,-0.19846392,-0.044155598
,0.02234602,0.046431065,-0.03489685,-0.1819601,0.16496944
,-0.066596985,0.039059162,-0.11970663,0.14886808,-0.1606021
,-0.032934666,0.040109158,-0.1365099,-0.041293144,-0.001156807
,-0.14296913,-0.19005442,0.08111477,0.25492477,0.117100716
,-0.21145153,-0.1958623,0.10130978,-0.11891985,0.070251465
,-0.20228577,-0.19356251,0.056244373,-0.030621052,0.07185078
,0.14038229,0.07588434,-0.035158157,0.027099133,0.08325291
,0.033516884,0.018027306,-0.108226776,0.06578207,-0.098362446
,-0.34691477,0.14589167,-0.2845602,-0.010620117,0.09790993
,0.2040968,0.011793137,-0.09629297,-0.064404964,-0.013434887
,0.15824223,-0.08363199,-0.07787418,0.08009577,-0.15895939
,-0.16731119,-0.010776997,0.15410805,0.04140711,0.15108538
,0.076014996,-0.015913486,0.019977093,-0.010419846,-0.06576681
,0.033828735,0.027552605,-0.025372982,0.13392162,0.20371962
,-0.2787919,0.018491745,0.06112814,0.17050838,0.11568022
,0.010431767,-0.12108898,-0.10566044,-0.002911091,0.049019337
,0.17369318,0.03308916,0.006080627,0.03913641,-0.00642252
,0.052030563,0.021092892,-0.19528723,-0.069784164,0.11040592
,0.1894145,0.66179466,-0.076984406,0.1662178,0.32409334
,0.34810352,0.036895275,-0.09761381,-0.06226349,-0.21410322
,0.013321877,-0.12180138,-0.025846958,0.12216091,0.1565857
,0.10296965,0.11888027,-0.17146158,-0.1279211,0.000415
,0.12026453,0.11361027,-0.15717411,-0.09058285,-0.17560148
,0.4343238,0.1493454,-0.02019167,-0.01252842,0.17908049
,0.15871572,0.07303715,0.066590786,-0.1205554,0.041042328
,-1.3186297,-1.2842374,-1.162282,-1.5133395,-1.0618343
,-0.123288155,0.17163801,0.14591122,0.10998583,0.06613207
,0.039479733,-0.20239973,0.25437355,0.1391344,-0.012872696
,0.2600026,0.22254181,0.14867687,-0.21403933,0.053717136
,0.01696682,0.09490538,0.095796585,0.1168766,0.18801641
,0.13598394,0.09456205,0.16521072,0.019047737,0.184762
,0.10966778,-0.03651285,-0.104950905,-0.029396057,-0.06750107
,0.17501831,0.11209679,0.21064997,0.28953695,0.30716038
,0.048074245,0.12651873,-0.30126476,-0.10953331,-0.25405216
,-0.3329525,-0.08481026,0.15654469,0.009304047,0.17544413
,0.11373043,0.25065374,0.014995575,-0.08095646,0.032557964
,0.2674513,-0.20105553,-0.065218925,-0.11482906,0.1340537
,-0.21908712,0.038747787,0.21087313,0.006555557,0.06990337
,0.014358044,0.08842182,0.27697134,0.06906366,-0.1644082
,0.10856962,0.17233229,-0.001180172,0.07893562,0.2833376
,-0.21043491,-0.11503172,0.17109871,-0.06957626,0.25333118
,0.019879341,0.092716694,0.046461582,0.13327122,0.18855572
,-0.13342237,0.106292725,0.15519238,0.11252022,-0.002950668
,-0.017196178,0.014996529,0.080668926,0.2244401,-0.10649347
,0.23245907,-0.2122922,0.020550728,0.14978504,-0.028602123
,0.22399855,-0.08321619,0.11498594,-0.06805706,-0.15585756
,0.2126894,0.19209766,-0.7172003,-0.723526,-0.73389816
,0.16610718,0.3804927,0.13053703,-0.09515095,-0.16365671
,0.051020145,0.07807255,-0.13642502,0.20129204,0.13434649
,-0.045930862,0.11470556,0.16799068,0.04215908,-0.13028574
,0.19181252,0.18845654,-0.054507256,-0.27734804,-0.04707718
,0.16396141,-0.058578014,-0.11679888,-0.17759943,-0.0337348
,-0.12949467,0.018210888,-0.083321095,-0.14361191,0.01985979
,-0.08632183,-0.14801645,-0.1877265,-0.08746195,-0.3164239
,0.17023611,0.24555063,-0.16864777,0.17904902,0.120853424
,-0.05349636,0.026623726,-0.21371174,0.042369366,0.13658476
,-0.00135088,0.27363253,0.28616667,0.09392452,0.17298841
,0.33964014,0.05419445,0.064442635,-0.034326553,0.07011652
,0.043433666,0.1724801,-0.08624506,0.027473927,-0.08354187
,0.045464993,0.25268984,0.19658995,-0.023003578,0.19893742
,0.1293087,0.14196634,-0.12307739,-0.17598343,-0.099710464
,0.14644337,0.1050396,0.02150011,-0.2685647,0.03820038
,0.07524395,0.10620642,-0.09288025,0.10068655,-0.09318018
,0.22148561,-0.12358427,0.071392536,0.16842413,0.10612917
,0.05048275,-0.03306389,-0.11029291,-0.104948044,-0.14498758
,-0.3447876,-0.55821323,0.21716261,0.097346306,0.41025114
,0.057255745,0.11759138,-0.029419899,-0.044754505,-0.23082829
,-0.09081316,0.38437366,0.39756155,0.24799585,0.08602667
,0.27715063,0.35046482,0.15809393,-0.00961113,-0.1469965
,0.22426176,0.45567846,-0.061588287,0.09691858,0.1290164
,0.1504178,0.07451725,0.22036362,0.15373373,-0.01544714
,-0.11724043,-0.08954239,0.14145947,0.08631468,0.009538174
,0.28014278,0.24678516,-0.1593771,0.20531893,-0.0730629
,-0.008926392,0.08451891,0.046599865,0.042390347,0.09043026
,0.32805347,-0.09629154,-0.04933548,-0.08794689,0.049612522
,1.4030924,1.473074,-1.6507964,-1.8343058,-1.8005147
,-0.39040947,-0.42384577,0.76501656,0.55134964,0.6077647
,0.13644505,-0.17376757,-0.120987415,-0.01928091,0.034738064
,-0.052284718,0.16054058,0.05861664,-0.003381729,0.1063509
,0.28426218,0.13866615,-0.27593327,-0.19213724,0.046835423
,0.06845856,0.2655654,0.001703262,-0.017558575,-0.021071434
,-0.070715904,-0.31842422,0.29579973,0.1898408,0.17316389
,0.16006899,0.061828613,-0.043109894,-0.07513952,0.06290531
,0.15042782,0.025188923,0.17186117,0.055178165,0.08169794
,0.45949984,0.45448875,0.22041273,0.13803005,0.4603324
,0.38146067,0.35717344,0.002346516,0.2674718,0.14915276
,0.2390666,-0.008079529,0.22223377,-0.038091183,0.05077362
,0.16901827,-0.06468344,-0.13466358,0.05660391,-0.06430626
,0.093102455,0.34236002,0.16327763,0.16839504,-0.15352535
,0.017820358,0.052378654,0.029697418,0.023814678,0.07210827
,-0.035099983,-0.18621111,0.0801239,0.026735783,-0.06713438
,-0.2189765,0.06952906,-0.02376461,-0.15089798,0.222013
,0.044384956,-0.09711933,-0.15973616,-0.10794544,-0.28147507
,-0.16695261,-0.21949434,-0.053154945,0.026888847,0.16870499
,0.10782337,-0.07287359,0.17100096,0.023879051,-0.24277496
,-0.4051609,0.19782162,0.049286842,0.011270523,-0.104744434
,-0.04805422,-0.047562122,-0.06912279,0.15984964,-0.22344065
SH3TC2,-0.27091074,-0.11951113,-0.08620262,-0.05569029,-0.16807222
,0.039349556,-0.08017683,0.010181904,0.38448143,-0.14865446
,0.007815361,0.122232914,0.075885296,-2.15E-05,-0.10365963
,-0.014820576,0.19530773,-0.12309408,0.23019075,0.10779905
,-0.16821623,0.07129669,0.14375591,0.12911034,0.28898954
,0.365551,0.3222351,-0.14420843,-0.07507563,-0.07374382
,0.28699064,0.46896267,-0.0739274,-0.28566504,-0.24316502
,-0.1980238,0.08598089,0.106826305,-0.1012578,0.001210213
,-0.02818966,-0.05010128,-0.15908098,0.004876614,-0.19699955
,-0.08517218,0.17108488,0.24944878,-0.15849876,0.241076
,0.11809015,0.04674387,-0.29390478,-0.094454765,0.18257284
,0.039407253,-0.035873413,0.049550056,-0.064469814,-0.0188241
,-0.07336235,-0.16483021,0.029168129,-0.08517218,0.23614597
,0.23218107,0.23314953,-0.085442066,0.034867764,0.005445957
,0.167027,-0.08487415,-0.007515907,-0.16595697,-0.10088253
,-0.1694274,-0.15399456,-0.03957653,-0.084599495,-0.1301856
,0.05432129,0.014784813,-0.12887287,-0.15665913,0.012341976
,0.102244854,0.21245623,0.08352184,0.013840675,0.07021046
,-0.35734653,-0.14966965,0.04106617,-0.073833466,-0.04217148
,0.060198307,0.017338276,-0.22269535,-0.03131771,-0.1218791
,0.0875144,0.13665819,0.13819551,-0.04338312,0.10241985
,0.31741858,0.09419632,0.1926961,0.11754608,0.0856905
,-0.072956085,0.0298028,-0.24137688,-0.19359541,-0.22986746
,0.1161952,0.04943514,-0.017420292,0.062294483,-0.1331892
,0.007257938,0.15790749,0.0052948,0.035793304,0.17059326
,-0.29953957,-0.48784733,0.844017,0.97564507,1.0193863
,-0.07693434,0.3571558,0.05504799,0.035404682,-0.04143238
,0.10593891,-0.02507782,0.004704952,0.09968376,0.063387394
,0.03746748,-0.090034485,-0.007632732,0.0728302,-0.040503502
,-0.15706253,-0.19181871,-0.36309958,-0.041273594,-0.06537485
,0.023834705,0.002431393,-0.006703377,0.098462105,0.108350754
,0.105762005,0.0932889,0.02013731,0.037715912,-0.070077896
,0.28445053,-0.32005215,0.106212616,-0.017263412,-0.1441617
,-0.062448025,-0.19917822,0.055536747,0.07289696,0.18770742
,-0.022521973,-0.009932518,0.21164608,0.3901782,0.054088593
,0.1993041,0.15427113,-0.02319765,0.009723663,0.14073181
,0.007958889,0.21530867,-0.10927677,0.11301136,0.008575439
,0.01722622,-0.17439365,0.096824646,-0.15284967,0.13297558
,0.43678045,0.16790295,-0.19358587,-0.044158936,-0.11930132
,0.25137997,0.007805347,-0.06398344,-0.051128387,-0.057082653
,-0.09542704,-0.09166622,0.061127186,0.030596256,0.029474735
,-0.107011795,-0.10292864,0.23424196,-0.11572695,-0.19564104
,0.005860329,0.2804675,0.02690363,0.03957367,0.17790318
,-0.05284071,0.04661846,-0.19013405,-0.0690341,-0.13090658
,-0.15579271,0.21168184,-0.12641859,0.058618546,-0.025072098
,-0.15850925,0.02874422,0.08005142,0.17699718,0.064463615
,-0.070524216,-0.000787,-0.062352657,-0.17193079,-0.08179808
,0.08457756,-0.12430906,-0.2165966,0.23714542,-0.011350632
,0.3379388,0.040528774,-0.05376339,-0.15535307,-0.10757351
,0.2542138,0.11987162,0.033171654,0.1661582,-0.09302044
,0.20323944,0.19591618,0.0708909,0.009156227,-0.10379076
,-0.037298203,-0.046113968,-0.062212944,0.021418571,-0.13811398
,-0.037693977,0.030322552,0.088404655,0.08934784,-0.06644201
,0.3318224,0.09264946,0.17966938,0.16087723,0.100530624
,0.21648264,0.10136604,-0.087424755,0.016547203,-0.021487236
,0.2940898,0.19661474,-0.066271305,-0.077653885,0.1564331
,-0.029227734,0.032410145,-0.09138918,-0.18051529,-0.035789013
,-0.013808727,0.015487671,-0.22170782,-0.02150011,-0.13514376
,0.16037846,-0.20595312,0.12173796,-0.059824944,-0.010979652
,-0.17075396,-0.25787067,-0.013950825,-0.21241522,-0.12354183
,-0.41657066,-0.32294512,0.04532671,-0.058079243,-0.00570631
,0.1564374,-0.06868744,-0.023911,-0.0422554,0.1763835
,0.5025759,0.16534376,-0.04367447,-0.043209076,-0.2951579
,-0.070103645,0.01528883,0.024307251,-0.097952366,-0.031360626
,0.20083714,-0.034234047,0.16394329,-0.118328094,-0.21803713
,0.28114605,-0.056507587,-0.04124546,-0.06701565,-0.051822186
,-0.005792141,0.1382618,0.15223122,0.2622881,0.21028852
,0.16246033,-0.023151398,0.16320324,0.03937483,0.073298454
,-0.14459324,0.01000452,0.38994503,0.0587492,0.25340462
,-0.032063484,0.32063103,-0.04186964,0.061710835,0.124917984
,-0.010257244,0.011000156,0.042716026,-0.066129684,-0.23987627
,-0.006619453,0.074649334,-0.13337755,-0.006291866,0.13514328
,0.08241749,0.38669157,-0.018970966,-0.03419113,0.005301952
,0.096170425,0.19749165,0.18653536,0.04289627,0.13671064
,-0.21325159,0.35164595,-0.15664387,0.20679855,-0.054632664
,-0.023200512,0.35649776,0.094974995,0.14901209,0.008342266
,-0.09779978,-0.1882968,-0.06490469,0.15161705,0.074401855
,0.009784699,-0.02586031,-0.07576132,-0.21492147,-0.24266481
,0.30494452,-0.18277931,-0.02008009,0.19568396,-0.078128815
,0.10792875,-0.04459381,0.23672199,0.08680916,0.036426544
,-0.071350574,-0.100777626,-0.255486,-0.07098818,0.12140179
,0.121781826,0.016645908,-0.3289008,-0.09842777,-0.22622919
,-0.09231329,-0.049556732,-0.08204651,0.21141815,-0.18889141
,0.33563185,0.19736671,-0.13714409,0.091743946,-0.18363285
,0.068115234,-0.014788151,-0.061908245,0.014779568,0.08894873
,0.09608412,0.29599857,0.08071613,-0.10190725,-0.18461132
,0.13567019,0.558908,-0.14032888,-0.19381237,-0.052635193
,-0.023797512,0.015889168,-0.23434258,-0.08529806,-0.11762476
,0.10134363,0.06561375,-0.112588406,0.089643955,0.07936716
,0.4090662,-0.1502266,0.09796953,0.002071858,0.07372618
,-0.16720867,0.118573666,0.15733624,-0.006932735,-0.049934387
,0.04963541,0.2510004,-0.14448404,-0.14794445,-0.13566351
,0.09778023,0.07474899,-0.8891692,-0.7758074,-0.65242195
,-0.11925936,-0.20127773,-0.2328291,-0.20531559,0.023946762
,0.3223586,0.07678795,0.09127188,-0.255301,-0.12629032
,0.053002357,-0.11311293,0.000406,0.112185955,0.24175072
,0.034202576,0.07126379,-0.14647055,0.116454124,0.11492777
,-0.01144743,0.068264484,-0.023296356,-0.06385136,0.004186153
,0.099283695,-0.09693766,0.09817028,0.16611099,-0.42601967
,-0.088329315,-0.1495223,0.24363375,0.01478529,0.01268959
,0.120577335,0.06534004,0.015925407,0.101974964,0.09584665
,-0.10984707,0.30070448,-0.11030054,0.21701622,0.15255594
,0.42263746,0.23042583,0.026826382,-0.17448664,-0.043668747
,-0.16482496,-0.11498356,0.087626934,0.037991524,-0.05517435
,-0.19447613,0.04602003,-0.17217827,-0.18031406,0.13018608
,-0.15386009,0.23271275,-0.37474203,-0.05716324,-0.3550725
,-0.23001003,0.12047243,-0.27820158,0.001693726,0.060306072
,-0.052685738,-0.012214661,-0.06874466,-0.026376247,0.14491606
,0.216218,0.053254604,-0.059126854,-0.060291767,-0.10567188
,-0.1893692,-0.33392048,0.109304905,0.045314312,-0.1701498
,0.15907955,0.17392063,-0.047472,0.14260149,-0.21578169
,-0.26224422,-0.17669535,-0.19674158,0.094442844,0.17065382
,-0.16494083,-0.13079596,-0.08712101,-0.15588284,0.1810422
,-0.00940609,0.2909727,-0.1333065,0.073599815,-0.053351402
,-0.19418764,-0.34861183,-0.68772316,-0.6698847,-0.5778637
,0.13337755,0.07114744,0.043994904,-0.000384,0.05344057
,-0.09786606,-0.13843155,0.1129756,0.13805294,0.3188014
,-0.116672516,0.098537445,0.017186642,0.07572317,-0.2102027
,-0.07067156,0.06375122,-0.12186289,-0.13444996,0.29216814
,0.29496384,-0.18239641,-0.32830954,-0.043783665,-0.31839132
,0.13794708,-0.11471367,0.0247221,-0.09932089,0.16313171
,0.3904357,0.19300652,0.042058945,0.12656832,0.1447959
,0.040486813,-0.16473484,0.24279547,0.10267115,0.4172907
,0.31757593,0.13730478,0.13584661,-0.10947895,0.06031561
,0.05903244,0.021886826,0.2758608,0.27681732,0.040222168
,-0.029698372,-0.12278938,0.10415602,0.2809286,-0.046536446
,-0.009884834,0.1479168,0.05727482,0.10808706,0.2524414
,0.08640623,0.24666357,-0.036470413,-0.059509277,-0.12893867
,-0.07330704,0.111581326,0.05445814,-0.06575012,-0.18388939
,0.14865828,0.18394709,-0.094212055,-0.046431065,0.15365887
,-0.010281086,-0.28067446,-0.100133896,-0.18344164,-0.26992416
,0.18508625,0.014809132,-0.106218815,0.12686348,-0.10004234
,-0.020270348,0.014287949,-0.08742285,-0.004946232,-0.25030184
,0.49943447,-0.060666084,-0.20668411,0.04202223,-0.19365644
,0.055829525,-0.07150364,0.07736492,0.11260891,-0.14447403
,0.14532042,0.20838642,-0.12849379,-0.13448715,-0.0661211
,-0.062615395,0.06577253,-0.15045261,0.13315153,-0.032179832
,0.1885786,-0.17947817,0.28108883,0.053777218,-0.052713394
,-0.004767418,0.1583314,-0.13659286,-0.11620426,-0.03207445
,0.0813818,-0.065392494,-0.090898514,0.18163252,0.079841614
,0.37336826,-0.017416477,0.0788846,0.17094421,0.031523228
,-0.017628193,-0.20290184,-0.030537128,-0.06334686,-0.19522381
,-0.14241648,-0.00762701,0.32344294,-0.14235687,0.026613235
,0.06349659,0.20328283,0.09838152,0.13306093,-0.060409546
,-0.13579512,-0.120429516,0.0983696,0.2558422,-0.034706116
,-0.03415966,-0.1241231,0.16013908,-0.14040375,0.116779804
,0.38465452,-0.093848705,-0.027258396,0.06294441,-0.0631299
,0.004369259,-0.21187496,0.19615316,-2.62E-05,-0.21373892
,-0.118429184,-0.2526908,-0.043534756,0.13218212,0.11300421
,-0.001822949,-0.084796906,0.004986286,-0.15700054,-0.14872074
,0.06910944,0.19702148,-0.05696678,-0.002178192,-0.1458373
,0.119626045,-0.12703276,0.026620865,0.31732702,0.019822598
,0.18891525,0.0476079,-0.17776537,-0.09969759,-0.009832859
,-0.11150503,0.04333687,0.09241867,0.075900555,0.33529186
,0.040649414,-0.036993027,0.015422344,-0.060685158,-0.07956791
,-0.08913231,0.040616512,0.091255665,-0.00915432,0.102509975
,-0.06070423,-0.03947401,-0.19021797,0.12970686,0.05717802
,0.001157284,0.1938901,0.03673458,-0.26111317,-0.29507113
,0.06953621,0.11126757,0.13114929,0.009868145,-0.064941406
,0.20130253,0.012728691,-0.03868866,0.008164883,0.10170698
,0.22805119,0.37567997,0.005935192,0.072645664,0.046422005
,-0.002326965,-0.39647913,0.3665924,0.27020264,0.25116062
,0.23811436,0.11233282,-0.06656265,-0.21148396,-0.2714939
,0.17593431,-0.107483864,-0.22941875,0.12526369,-0.02690506
,0.005885124,-0.092953205,-0.110622406,0.084896564,0.18037128
,0.11922073,0.10060549,-0.10579014,-0.23490477,-0.20632267
,0.07547569,0.33080053,-0.06854248,-0.13775301,0.20694685
,-0.021905899,-0.14580154,0.09733105,0.10176897,0.14633083
,0.017132282,-0.10001278,-0.24071074,0.042455196,0.000574
,0.16224194,-0.017528534,-0.2204938,-0.09406185,0.057375908
,-0.116175175,-0.033495426,-0.036197186,0.109823704,-0.114274025
,-0.16547728,-0.15203285,-0.14836597,-0.08735657,-0.07357359
